"MaTinh","TenTinh","MaQuanHuyen","TenQuanHuyen","MaPhuongXa","TenPhuongXa","LoaiHinh","LoaiDoThi"
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08227","Xã Liên Minh","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08230","Xã Phù Ninh","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08236","Xã Phú Mỹ","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08245","Xã Trạm Thản","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08254","Xã Dân Chủ","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08275","Xã Bình Phú","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08290","Xã Yên Lập","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08296","Xã Sơn Lương","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08305","Xã Xuân Viên","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08311","Xã Trung Sơn","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08323","Xã Thượng Long","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08338","Xã Minh Hòa","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08341","Xã Cẩm Khê","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08344","Xã Tiên Lương","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08377","Xã Vân Bán","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08398","Xã Phú Khê","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08416","Xã Hùng Việt","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08431","Xã Đồng Lương","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08434","Xã Tam Nông","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08443","Xã Hiền Quan","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08467","Xã Vạn Xuân","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08479","Xã Thọ Văn","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08494","Xã Lâm Thao","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08500","Xã Xuân Lũng","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08515","Xã Hy Cương","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08521","Xã Phùng Nguyên","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08527","Xã Bản Nguyên","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08542","Xã Thanh Sơn","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08545","Xã Thu Cúc","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08560","Xã Lai Đồng","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08566","Xã Tân Sơn","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08584","Xã Võ Miếu","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08590","Xã Xuân Đài","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08593","Xã Minh Đài","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08611","Xã Văn Miếu","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08614","Xã Cự Đồng","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08620","Xã Long Cốc","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08632","Xã Hương Cần","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08635","Xã Khả Cửu","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08656","Xã Yên Sơn","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08662","Xã Đào Xá","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08674","Xã Thanh Thủy","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08686","Xã Tu Vũ","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08707","Phường Vĩnh Yên","Phường",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08716","Phường Vĩnh Phúc","Phường",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08740","Phường Phúc Yên","Phường",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08746","Phường Xuân Hòa","Phường",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08761","Xã Lập Thạch","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08770","Xã Hợp Lý","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08773","Xã Yên Lãng","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08782","Xã Hải Lựu","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08788","Xã Thái Hòa","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08812","Xã Liên Hòa","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08824","Xã Tam Sơn","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08842","Xã Tiên Lữ","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08848","Xã Sông Lô","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08866","Xã Sơn Đông","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08869","Xã Tam Dương","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08872","Xã Tam Dương Bắc","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08896","Xã Hoàng An","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08905","Xã Hội Thịnh","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08911","Xã Tam Đảo","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08914","Xã Đạo Trù","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08923","Xã Đại Đình","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08935","Xã Bình Nguyên","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08944","Xã Bình Tuyền","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08950","Xã Bình Xuyên","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","08971","Xã Xuân Lãng","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","09025","Xã Yên Lạc","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","09040","Xã Tề Lỗ","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","09043","Xã Tam Hồng","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","09052","Xã Nguyệt Đức","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","09064","Xã Liên Châu","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","09076","Xã Vĩnh Tường","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","09079","Xã Vĩnh An","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","09100","Xã Vĩnh Hưng","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","09106","Xã Vĩnh Thành","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","09112","Xã Thổ Tang","Xã",""
"25","Tỉnh Phú Thọ","25","Tỉnh Phú Thọ","09154","Xã Vĩnh Phú","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10507","Phường Thành Đông","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10525","Phường Hải Dương","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10532","Phường Lê Thanh Nghị","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10537","Phường Tân Hưng","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10543","Phường Việt Hòa","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10546","Phường Chí Linh","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10549","Phường Chu Văn An","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10552","Phường Nguyễn Trãi","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10570","Phường Trần Hưng Đạo","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10573","Phường Trần Nhân Tông","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10603","Phường Lê Đại Hành","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10606","Xã Nam Sách","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10615","Xã Hợp Tiến","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10633","Xã Trần Phú","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10642","Xã Thái Tân","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10645","Xã An Phú","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10660","Phường Ái Quốc","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10675","Phường Kinh Môn","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10678","Phường Bắc An Phụ","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10705","Xã Nam An Phụ","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10714","Phường Nhị Chiểu","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10726","Phường Phạm Sư Mạnh","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10729","Phường Trần Liễu","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10744","Phường Nguyễn Đại Năng","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10750","Xã Phú Thái","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10756","Xã Lai Khê","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10792","Xã An Thành","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10804","Xã Kim Thành","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10813","Xã Thanh Hà","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10816","Xã Hà Bắc","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10837","Phường Nam Đồng","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10843","Xã Hà Nam","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10846","Xã Hà Tây","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10882","Xã Hà Đông","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10888","Xã Cẩm Giang","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10891","Phường Tứ Minh","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10903","Xã Cẩm Giàng","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10909","Xã Tuệ Tĩnh","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10930","Xã Mao Điền","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10945","Xã Kẻ Sặt","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10966","Xã Bình Giang","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10972","Xã Đường An","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10993","Xã Thượng Hồng","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","10999","Xã Gia Lộc","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11002","Phường Thạch Khôi","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11020","Xã Yết Kiêu","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11050","Xã Gia Phúc","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11065","Xã Trường Tân","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11074","Xã Tứ Kỳ","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11086","Xã Đại Sơn","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11113","Xã Tân Kỳ","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11131","Xã Chí Minh","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11140","Xã Lạc Phượng","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11146","Xã Nguyên Giáp","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11164","Xã Vĩnh Lại","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11167","Xã Tân An","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11203","Xã Ninh Giang","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11218","Xã Hồng Châu","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11224","Xã Khúc Thừa Dụ","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11239","Xã Thanh Miện","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11242","Xã Nguyễn Lương Bằng","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11254","Xã Bắc Thanh Miện","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11257","Xã Hải Hưng","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11284","Xã Nam Thanh Miện","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11311","Phường Hồng Bàng","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11329","Phường Ngô Quyền","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11359","Phường Gia Viên","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11383","Phường Lê Chân","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11407","Phường An Biên","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11411","Phường Đông Hải","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11413","Phường Hải An","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11443","Phường Kiến An","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11446","Phường Phù Liễn","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11455","Phường Đồ Sơn","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11473","Phường Bạch Đằng","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11488","Phường Lưu Kiếm","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11503","Xã Việt Khê","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11506","Phường Lê Ích Mộc","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11533","Phường Hòa Bình","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11542","Phường Nam Triệu","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11557","Phường Thiên Hương","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11560","Phường Thủy Nguyên","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11581","Phường An Dương","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11593","Phường An Phong","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11602","Phường Hồng An","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11617","Phường An Hải","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11629","Xã An Lão","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11635","Xã An Trường","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11647","Xã An Quang","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11668","Xã An Khánh","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11674","Xã An Hưng","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11680","Xã Kiến Thụy","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11689","Phường Hưng Đạo","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11692","Phường Dương Kinh","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11713","Xã Nghi Dương","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11725","Xã Kiến Minh","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11728","Xã Kiến Hưng","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11737","Phường Nam Đồ Sơn","Phường",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11749","Xã Kiến Hải","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11755","Xã Tiên Lãng","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11761","Xã Quyết Thắng","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11779","Xã Tân Minh","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11791","Xã Tiên Minh","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11806","Xã Chấn Hưng","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11809","Xã Hùng Thắng","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11824","Xã Vĩnh Bảo","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11836","Xã Vĩnh Thịnh","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11842","Xã Vĩnh Thuận","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11848","Xã Vĩnh Hòa","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11875","Xã Vĩnh Hải","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11887","Xã Vĩnh Am","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11911","Xã Nguyễn Bỉnh Khiêm","Xã",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11914","Đặc khu Cát Hải","Đặc khu",""
"31","Thành phố Hải Phòng","31","Thành phố Hải Phòng","11948","Đặc khu Bạch Long Vĩ","Đặc khu",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","11953","Phường Phố Hiến","Phường",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","11977","Xã Tân Hưng","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","11980","Phường Hồng Châu","Phường",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","11983","Phường Sơn Nam","Phường",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","11992","Xã Lạc Đạo","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","11995","Xã Đại Đồng","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12004","Xã Như Quỳnh","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12019","Xã Văn Giang","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12025","Xã Phụng Công","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12031","Xã Nghĩa Trụ","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12049","Xã Mễ Sở","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12064","Xã Nguyễn Văn Linh","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12070","Xã Hoàn Long","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12073","Xã Yên Mỹ","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12091","Xã Việt Yên","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12103","Phường Mỹ Hào","Phường",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12127","Phường Thượng Hồng","Phường",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12133","Phường Đường Hào","Phường",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12142","Xã Ân Thi","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12148","Xã Phạm Ngũ Lão","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12166","Xã Xuân Trúc","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12184","Xã Nguyễn Trãi","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12196","Xã Hồng Quang","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12205","Xã Khoái Châu","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12223","Xã Triệu Việt Vương","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12238","Xã Việt Tiến","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12247","Xã Châu Ninh","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12271","Xã Chí Minh","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12280","Xã Lương Bằng","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12286","Xã Nghĩa Dân","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12313","Xã Đức Hợp","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12322","Xã Hiệp Cường","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12337","Xã Hoàng Hoa Thám","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12361","Xã Tiên Hoa","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12364","Xã Tiên Lữ","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12391","Xã Quang Hưng","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12406","Xã Đoàn Đào","Xã",""
"33","Tỉnh Hưng Yên","33","Tỉnh Hưng Yên","12424","Xã Tiên Tiến","Xã",""
